URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/jb848tp9919%2F066_047_TC_46/2532,2217,332,127/pct:40/0/default.jpg",,66,47,2532,2217,332,127,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_78_V_TC_46/4080,4895,330,145/pct:40/0/default.jpg",,50,78 V,4080,4895,330,145,
"https://stacks.stanford.edu/image/iiif/rs890dd0432%2F191_049_TC_46/302,2485,2072,220/pct:40/0/default.jpg",,191,49,302,2485,2072,220,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_082_R_TC_46/1602,1057,380,117/pct:40/0/default.jpg",,52,82 R,1602,1057,380,117,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_246_V_TC_46/2870,2412,322,72/pct:40/0/default.jpg",,271,246 V,2870,2412,322,72,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_041_V_TC_46/2617,5400,585,100/pct:40/0/default.jpg",,75,41 V,2617,5400,585,100,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_196_V_TC_46/4422,1105,297,132/pct:40/0/default.jpg",,92,196 V,4422,1105,297,132,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_021_V_TC_46/3512,3290,1862,117/pct:40/0/default.jpg",,52,21 V,3512,3290,1862,117,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_055_R_TC_46/3222,5882,840,167/pct:40/0/default.jpg",,135,55 R,3222,5882,840,167,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_017_R_TC_46/567,4797,1260,110/pct:40/0/default.jpg",,10,17 R,567,4797,1260,110,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_127_TC_46/1972,2942,1855,222/pct:40/0/default.jpg",,44,127,1972,2942,1855,222,
"https://stacks.stanford.edu/image/iiif/xn117yn5845%2F371_188_R_TC_46/95,3487,685,137/pct:40/0/default.jpg",,371,188 R,95,3487,685,137,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_197_R_TC_46/1577,6772,672,120/pct:40/0/default.jpg",,52,197 R,1577,6772,672,120,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_150_R_TC_46/817,3170,1630,95/pct:40/0/default.jpg",,130,150 R,817,3170,1630,95,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_169_V_TC_46/540,2257,1882,120/pct:40/0/default.jpg",,480,169 V,540,2257,1882,120,
"https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_102_V_TC_46/1202,3182,727,90/pct:40/0/default.jpg",,404,102 V,1202,3182,727,90,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_074_V_TC_46/4552,6492,865,122/pct:40/0/default.jpg",,45,74 V,4552,6492,865,122,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_vii_R_TC_46/1765,1545,790,105/pct:40/0/default.jpg",,22,vii R,1765,1545,790,105,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_121_R_TC_46/1092,2660,555,105/pct:40/0/default.jpg",,469,121 R,1092,2660,555,105,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_019_TC_46/437,1715,3407,260/pct:40/0/default.jpg",,146,19,437,1715,3407,260,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_111_V_TC_46/2860,5915,2350,157/pct:40/0/default.jpg",,316,111 V,2860,5915,2350,157,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_16_R_TC_46/3510,620,1150,192/pct:40/0/default.jpg",,316,16 R,3510,620,1150,192,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_075_R_TC_46/2762,4415,1695,212/pct:40/0/default.jpg",,313,75 R,2762,4415,1695,212,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_229_R_TC_46/3075,802,955,150/pct:40/0/default.jpg",,273,229 R,3075,802,955,150,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_066_R_TC_46/3742,2207,612,105/pct:40/0/default.jpg",,26,66 R,3742,2207,612,105,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_119_R_TC_46/2470,6817,845,262/pct:40/0/default.jpg",,131,119 R,2470,6817,845,262,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_231_TC_46/782,1835,3535,272/pct:40/0/default.jpg",,44,231,782,1835,3535,272,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_180_R_TC_46/972,1565,230,90/pct:40/0/default.jpg",,437,180 R,972,1565,230,90,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_77_V_TC_46/1790,2805,3407,270/pct:40/0/default.jpg",,373,77 V,1790,2805,3407,270,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_51_R_TC_46/1612,3967,647,130/pct:40/0/default.jpg",,252,51 R,1612,3967,647,130,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_226_R_TC_46/480,6207,672,105/pct:40/0/default.jpg",,75,226 R,480,6207,672,105,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_66_R_TC_46/865,952,3102,217/pct:40/0/default.jpg",,252,66 R,865,952,3102,217,
"https://stacks.stanford.edu/image/iiif/fh878gz0315%2F198_119_V_TC_46/1942,5217,345,157/pct:40/0/default.jpg",,198,119 V,1942,5217,345,157,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_090_R_TC_46/452,4487,257,77/pct:40/0/default.jpg",,55,90 R,452,4487,257,77,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_003_V_TC_46/1925,2272,250,117/pct:40/0/default.jpg",,628,3 V,1925,2272,250,117,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_158_TC_46/2527,5417,395,115/pct:40/0/default.jpg",,51,158,2527,5417,395,115,
"https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_022_V_TC_46/1387,1587,177,55/pct:40/0/default.jpg",,416,22 V,1387,1587,177,55,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_073_R_TC_46/770,5102,1930,120/pct:40/0/default.jpg",,45,73 R,770,5102,1930,120,
"https://stacks.stanford.edu/image/iiif/kh542wm7507%2F337_151_R_TC_46/1440,1110,450,155/pct:40/0/default.jpg",,337,151 R,1440,1110,450,155,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_209_R_TC_46/2965,6487,1440,190/pct:40/0/default.jpg",,62,209 R,2965,6487,1440,190,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_455_TC_46/1350,4492,755,90/pct:40/0/default.jpg",,265,455,1350,4492,755,90,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_4_V_TC_46/4322,7492,280,112/pct:40/0/default.jpg",,83,4 V,4322,7492,280,112,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_269_R_TC_46/760,8312,437,182/pct:40/0/default.jpg",,16II,269 R,760,8312,437,182,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_093_R_TC_46/2752,4245,227,85/pct:40/0/default.jpg",,505,93 R,2752,4245,227,85,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_119_R_TC_46/835,1687,3460,177/pct:40/0/default.jpg",,269,119 R,835,1687,3460,177,
"https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_110_V_TC_46/1712,2402,1420,120/pct:40/0/default.jpg",,416,110 V,1712,2402,1420,120,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_087_V_TC_46/957,5457,3830,217/pct:40/0/default.jpg",,425,87 V,957,5457,3830,217,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_053_R_TC_46/337,1572,1365,185/pct:40/0/default.jpg",,135,53 R,337,1572,1365,185,
"https://stacks.stanford.edu/image/iiif/xn117yn5845%2F371_060_R_TC_46/960,2180,1150,130/pct:40/0/default.jpg",,371,60 R,960,2180,1150,130,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_293_V_TC_46/4597,7040,775,125/pct:40/0/default.jpg",,10,293 V,4597,7040,775,125,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_131_R_TC_46/1930,3620,367,165/pct:40/0/default.jpg",,94,131 R,1930,3620,367,165,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_108_R_TC_46/3212,2377,340,102/pct:40/0/default.jpg",,75,108 R,3212,2377,340,102,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_143_V_TC_46/2902,1345,555,115/pct:40/0/default.jpg",,10,143 V,2902,1345,555,115,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_149_V_TC_46/1290,4667,192,65/pct:40/0/default.jpg",,55,149 V,1290,4667,192,65,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_114_V_TC_46/2765,5770,322,140/pct:40/0/default.jpg",,31,114 V,2765,5770,322,140,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_006_V_TC_46/1160,780,272,130/pct:40/0/default.jpg",,45,6 V,1160,780,272,130,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_138_R_TC_46/1350,2612,497,75/pct:40/0/default.jpg",,48,138 R,1350,2612,497,75,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_247_V_TC_46/2270,6002,247,112/pct:40/0/default.jpg",,10,247 V,2270,6002,247,112,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_004_V_TC_46/2350,2145,232,112/pct:40/0/default.jpg",,214,4 V,2350,2145,232,112,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_152_V_TC_46/1445,6372,3240,182/pct:40/0/default.jpg",,269,152 V,1445,6372,3240,182,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_057_R_TC_46/337,4462,450,170/pct:40/0/default.jpg",,135,57 R,337,4462,450,170,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_062_V_TC_46/3885,1635,1327,125/pct:40/0/default.jpg",,10,62 V,3885,1635,1327,125,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_231_V_TC_46/4252,3177,1005,180/pct:40/0/default.jpg",,17,231 V,4252,3177,1005,180,
"https://stacks.stanford.edu/image/iiif/mm597sr5491%2F299_100_V_TC_46/3100,4415,240,117/pct:40/0/default.jpg",,299,100 V,3100,4415,240,117,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_258_R_TC_46/3290,5207,652,100/pct:40/0/default.jpg",,75,258 R,3290,5207,652,100,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_205_V_TC_46/3102,1592,345,92/pct:40/0/default.jpg",,75,205 V,3102,1592,345,92,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_vii_R_TC_46/1725,1437,740,102/pct:40/0/default.jpg",,22,vii R,1725,1437,740,102,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_102_V_TC_46/4372,1120,1132,127/pct:40/0/default.jpg",,31,102 V,4372,1120,1132,127,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_110_R_TC_46/440,5167,312,122/pct:40/0/default.jpg",,52,110 R,440,5167,312,122,
"https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_105_R_TC_46/395,6455,2000,167/pct:40/0/default.jpg",,404,105 R,395,6455,2000,167,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_087_V_TC_46/2512,5337,785,112/pct:40/0/default.jpg",,16II,87 V,2512,5337,785,112,
"https://stacks.stanford.edu/image/iiif/kc116ss6676%2F442_024_TC_46/1475,1727,595,182/pct:40/0/default.jpg",,442,24,1475,1727,595,182,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_90_R_TC_46/3182,6670,1135,167/pct:40/0/default.jpg",,150,90 R,3182,6670,1135,167,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_60_TC_46/1290,1185,3857,280/pct:40/0/default.jpg",,163,60,1290,1185,3857,280,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_169_V_TC_46/1227,3502,1872,122/pct:40/0/default.jpg",,52,169 V,1227,3502,1872,122,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_450_TC_46/1570,1977,237,90/pct:40/0/default.jpg",,265,450,1570,1977,237,90,
"https://stacks.stanford.edu/image/iiif/ff315vp3525%2F089_002_V_TC_46/3322,4410,597,130/pct:40/0/default.jpg",,89,2 V,3322,4410,597,130,
"https://stacks.stanford.edu/image/iiif/rb378fk5493%2F016I_fib_TC_46/2922,4222,722,125/pct:40/0/default.jpg",,16I,fib,2922,4222,722,125,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_070_V_TC_46/4522,6047,522,100/pct:40/0/default.jpg",,75,70 V,4522,6047,522,100,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_191_V_TC_46/1385,6172,1357,180/pct:40/0/default.jpg",,269,191 V,1385,6172,1357,180,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_112_R_TC_46/3245,7152,417,132/pct:40/0/default.jpg",,10,112 R,3245,7152,417,132,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_56_V_TC_46/2385,3162,2575,250/pct:40/0/default.jpg",,373,56 V,2385,3162,2575,250,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_134_R_TC_46/722,6330,1447,160/pct:40/0/default.jpg",,50,134 R,722,6330,1447,160,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_147_V_TC_46/3062,1592,317,82/pct:40/0/default.jpg",,310,147 V,3062,1592,317,82,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_250_V_TC_46/1245,1785,637,75/pct:40/0/default.jpg",,55,250 V,1245,1785,637,75,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_64_V_TC_46/3942,2370,1345,155/pct:40/0/default.jpg",,131,64 V,3942,2370,1345,155,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_384_TC_46/1720,2897,3480,270/pct:40/0/default.jpg",,44,384,1720,2897,3480,270,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_344_R_TC_46/3667,6727,270,117/pct:40/0/default.jpg",,10,344 R,3667,6727,270,117,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_005_R_TC_46/955,3182,600,102/pct:40/0/default.jpg",,470,5 R,955,3182,600,102,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_44_V_TC_46/2230,960,950,87/pct:40/0/default.jpg",,275,44 V,2230,960,950,87,
"https://stacks.stanford.edu/image/iiif/mt087kd8953%2F320_163_R_TC_46/410,3030,3667,237/pct:40/0/default.jpg",,320,163 R,410,3030,3667,237,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_217_V_TC_46/1890,5627,340,155/pct:40/0/default.jpg",,83,217 V,1890,5627,340,155,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_009_V_TC_46/1035,2082,2067,157/pct:40/0/default.jpg",,231,9 V,1035,2082,2067,157,
"https://stacks.stanford.edu/image/iiif/jv228wq5037%2F385_093_TC_46/2290,1975,662,92/pct:40/0/default.jpg",,385,93,2290,1975,662,92,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_006_R_TC_46/3097,5425,655,122/pct:40/0/default.jpg",,45,6 R,3097,5425,655,122,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_67_V_TC_46/4360,3657,300,135/pct:40/0/default.jpg",,252,67 V,4360,3657,300,135,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_077_R_TC_46/3070,3177,410,122/pct:40/0/default.jpg",,45,77 R,3070,3177,410,122,
"https://stacks.stanford.edu/image/iiif/mm597sr5491%2F299_54_V_TC_46/3095,2735,295,127/pct:40/0/default.jpg",,299,54 V,3095,2735,295,127,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_029_R_TC_46/757,4872,1932,120/pct:40/0/default.jpg",,45,29 R,757,4872,1932,120,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_164_V_TC_46/3812,4405,1325,97/pct:40/0/default.jpg",,10,164 V,3812,4405,1325,97,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_278_V_TC_46/4270,2420,630,105/pct:40/0/default.jpg",,485,278 V,4270,2420,630,105,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_1_V_TC_46/2272,4155,2102,252/pct:40/0/default.jpg",,373,1 V,2272,4155,2102,252,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_032_R_TC_46/162,3962,2142,120/pct:40/0/default.jpg",,330,32 R,162,3962,2142,120,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_028_R_TC_46/290,3927,1072,125/pct:40/0/default.jpg",,339,28 R,290,3927,1072,125,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_13_V_TC_46/1030,2245,860,117/pct:40/0/default.jpg",,263,13 V,1030,2245,860,117,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_099_V_TC_46/1252,1682,397,65/pct:40/0/default.jpg",,55,99 V,1252,1682,397,65,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_9_V_TC_46/5120,3120,387,145/pct:40/0/default.jpg",,58,9 V,5120,3120,387,145,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_348_V_TC_46/3497,4187,1642,112/pct:40/0/default.jpg",,10,348 V,3497,4187,1642,112,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_183_R_TC_46/3910,4140,682,122/pct:40/0/default.jpg",,16II,183 R,3910,4140,682,122,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_120_R_TC_46/592,1000,257,72/pct:40/0/default.jpg",,505,120 R,592,1000,257,72,
"https://stacks.stanford.edu/image/iiif/bp835wh7799%2F361_103_R_TC_46/795,5500,1310,155/pct:40/0/default.jpg",,361,103 R,795,5500,1310,155,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_056_R_TC_46/725,4847,1670,120/pct:40/0/default.jpg",,16II,56 R,725,4847,1670,120,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_26_R_TC_46/465,897,365,165/pct:40/0/default.jpg",,300,26 R,465,897,365,165,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_388_TC_46/2852,3017,387,115/pct:40/0/default.jpg",,441,388,2852,3017,387,115,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_86_R_TC_46/550,1407,1592,142/pct:40/0/default.jpg",,31,86 R,550,1407,1592,142,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_74_R_TC_46/770,2002,1330,160/pct:40/0/default.jpg",,131,74 R,770,2002,1330,160,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_222_R_TC_46/420,2642,230,82/pct:40/0/default.jpg",,275,222 R,420,2642,230,82,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_149_R_TC_46/3600,5497,875,145/pct:40/0/default.jpg",,22,149 R,3600,5497,875,145,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_192_V_TC_46/3595,3620,1820,117/pct:40/0/default.jpg",,52,192 V,3595,3620,1820,117,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_225_R_TC_46/802,6155,3512,182/pct:40/0/default.jpg",,269,225 R,802,6155,3512,182,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_044_R_TC_46/2787,1470,977,117/pct:40/0/default.jpg",,10,44 R,2787,1470,977,117,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_93_R_TC_46/1620,3182,970,162/pct:40/0/default.jpg",,94,93 R,1620,3182,970,162,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_125_R_TC_46/4520,1732,405,130/pct:40/0/default.jpg",,204,125 R,4520,1732,405,130,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_046_V_TC_46/2260,2340,840,112/pct:40/0/default.jpg",,16II,46 V,2260,2340,840,112,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_161_R_TC_46/2560,945,230,75/pct:40/0/default.jpg",,55,161 R,2560,945,230,75,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_063_R_TC_46/3290,4015,1157,117/pct:40/0/default.jpg",,45,63 R,3290,4015,1157,117,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_230_TC_46/995,2817,555,172/pct:40/0/default.jpg",,265,230,995,2817,555,172,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_038_V_TC_46/2012,4055,1517,125/pct:40/0/default.jpg",,10,38 V,2012,4055,1517,125,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_39_TC_46/577,4330,2130,237/pct:40/0/default.jpg",,163,39,577,4330,2130,237,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_101_V_TC_46/1450,1767,397,142/pct:40/0/default.jpg",,92,101 V,1450,1767,397,142,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_180_R_TC_46/3085,1787,190,85/pct:40/0/default.jpg",,437,180 R,3085,1787,190,85,
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_26_R_TC_46/3107,5657,525,175/pct:40/0/default.jpg",,54,26 R,3107,5657,525,175,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_271_R_TC_46/900,1595,222,107/pct:40/0/default.jpg",,463,271 R,900,1595,222,107,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_040_V_TC_46/4130,4672,1635,125/pct:40/0/default.jpg",,45,40 V,4130,4672,1635,125,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_005_R_TC_46/1307,1107,932,87/pct:40/0/default.jpg",,214,5 R,1307,1107,932,87,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_280_R_TC_46/1620,2687,545,130/pct:40/0/default.jpg",,16II,280 R,1620,2687,545,130,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_024_V_TC_46/3332,1027,917,120/pct:40/0/default.jpg",,45,24 V,3332,1027,917,120,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_49_V_TC_46/2117,2392,742,162/pct:40/0/default.jpg",,316,49 V,2117,2392,742,162,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_098_R_TC_46/2765,4097,607,97/pct:40/0/default.jpg",,75,98 R,2765,4097,607,97,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_032_R_TC_46/170,2847,677,115/pct:40/0/default.jpg",,330,32 R,170,2847,677,115,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_236_TC_46/1730,5342,3007,210/pct:40/0/default.jpg",,44,236,1730,5342,3007,210,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_303_TC_46/1675,5745,560,147/pct:40/0/default.jpg",,266,303,1675,5745,560,147,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_46_R_TC_46/3252,5690,932,175/pct:40/0/default.jpg",,252,46 R,3252,5690,932,175,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_120_V_TC_46/2292,972,1227,105/pct:40/0/default.jpg",,321,120 V,2292,972,1227,105,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_291_TC_46/237,2615,1652,102/pct:40/0/default.jpg",,481,291,237,2615,1652,102,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_105_R_TC_46/3940,4345,397,167/pct:40/0/default.jpg",,269,105 R,3940,4345,397,167,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_103_R_TC_46/4170,1285,925,175/pct:40/0/default.jpg",,94,103 R,4170,1285,925,175,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_077_V_TC_46/2180,1332,365,130/pct:40/0/default.jpg",,468,77 V,2180,1332,365,130,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_162_R_TC_46/1702,2595,325,95/pct:40/0/default.jpg",,327,162 R,1702,2595,325,95,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_202_R_TC_46/222,1802,260,80/pct:40/0/default.jpg",,480,202 R,222,1802,260,80,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_287_R_TC_46/397,1250,1535,137/pct:40/0/default.jpg",,480,287 R,397,1250,1535,137,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_105_V_TC_46/1465,1260,1335,117/pct:40/0/default.jpg",,52,105 V,1465,1260,1335,117,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_161_R_TC_46/1037,4310,2660,147/pct:40/0/default.jpg",,273,161 R,1037,4310,2660,147,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_272_V_TC_46/1370,937,585,112/pct:40/0/default.jpg",,317,272 V,1370,937,585,112,
"https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_109_R_TC_46/137,2257,567,127/pct:40/0/default.jpg",,416,109 R,137,2257,567,127,
"https://stacks.stanford.edu/image/iiif/kc116ss6676%2F442_115_TC_46/1637,2640,1172,185/pct:40/0/default.jpg",,442,115,1637,2640,1172,185,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_231_V_TC_46/4170,7702,1245,97/pct:40/0/default.jpg",,16II,231 V,4170,7702,1245,97,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_61_R_TC_46/535,6125,3617,172/pct:40/0/default.jpg",,252,61 R,535,6125,3617,172,
"https://stacks.stanford.edu/image/iiif/fv767tq7253%2F457_071_V_TC_46/1750,1730,592,212/pct:40/0/default.jpg",,457,71 V,1750,1730,592,212,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_080_R_TC_46/305,3542,2437,182/pct:40/0/default.jpg",,231,80 R,305,3542,2437,182,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_47_V_TC_46/4627,4972,522,142/pct:40/0/default.jpg",,31,47 V,4627,4972,522,142,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_051_R_TC_46/445,1460,2455,127/pct:40/0/default.jpg",,231,51 R,445,1460,2455,127,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_257_R_TC_46/667,942,397,70/pct:40/0/default.jpg",,55,257 R,667,942,397,70,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_29_V_TC_46/1552,7515,1877,227/pct:40/0/default.jpg",,94,29 V,1552,7515,1877,227,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_148_R_TC_46/1475,4697,597,102/pct:40/0/default.jpg",,75,148 R,1475,4697,597,102,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_43_V_TC_46/1197,5082,2347,145/pct:40/0/default.jpg",,267,43 V,1197,5082,2347,145,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_147_R_TC_46/3110,772,270,132/pct:40/0/default.jpg",,92,147 R,3110,772,270,132,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_198_TC_46/590,2512,947,102/pct:40/0/default.jpg",,481,198,590,2512,947,102,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_118_V_TC_46/1125,640,377,105/pct:40/0/default.jpg",,186,118 V,1125,640,377,105,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_127_R_TC_46/635,4795,250,107/pct:40/0/default.jpg",,130,127 R,635,4795,250,107,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_092_R_TC_46/487,3290,807,110/pct:40/0/default.jpg",,10,92 R,487,3290,807,110,
