URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_028_V_TC_46/4335,5587,810,100/pct:40/0/default.jpg",,26,28 V,4335,5587,810,100,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_80_R_TC_46/332,1665,3285,242/pct:40/0/default.jpg",,373,80 R,332,1665,3285,242,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_194_R_TC_46/2530,3397,210,97/pct:40/0/default.jpg",,483,194 R,2530,3397,210,97,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_103_R_TC_46/1857,5972,400,137/pct:40/0/default.jpg",,30,103 R,1857,5972,400,137,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_043_R_TC_46/1055,4965,1600,137/pct:40/0/default.jpg",,511,43 R,1055,4965,1600,137,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_10_V_TC_46/4885,3777,652,160/pct:40/0/default.jpg",,65,10 V,4885,3777,652,160,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_23_R_TC_46/517,1782,2455,162/pct:40/0/default.jpg",,269,23 R,517,1782,2455,162,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_1_V_TC_46/3615,5802,660,117/pct:40/0/default.jpg",,204,1 V,3615,5802,660,117,
"https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_31_R_TC_46/1557,4077,2747,210/pct:40/0/default.jpg",,309,31 R,1557,4077,2747,210,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_134_V_TC_46/3827,2775,822,97/pct:40/0/default.jpg",,49,134 V,3827,2775,822,97,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_180_R_TC_46/315,3867,485,85/pct:40/0/default.jpg",,437,180 R,315,3867,485,85,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_147_R_TC_46/615,5370,1402,150/pct:40/0/default.jpg",,50,147 R,615,5370,1402,150,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_222_R_TC_46/570,2817,362,82/pct:40/0/default.jpg",,275,222 R,570,2817,362,82,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_55_R_TC_46/710,3297,202,92/pct:40/0/default.jpg",,186,55 R,710,3297,202,92,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_032_V_TC_46/2347,5950,935,117/pct:40/0/default.jpg",,16II,32 V,2347,5950,935,117,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_25_TC_46/605,4235,3395,247/pct:40/0/default.jpg",,163,25,605,4235,3395,247,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_174_V_TC_46/1472,1022,1770,125/pct:40/0/default.jpg",,52,174 V,1472,1022,1770,125,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_071_R_TC_46/2707,4997,1952,110/pct:40/0/default.jpg",,16II,71 R,2707,4997,1952,110,
"https://stacks.stanford.edu/image/iiif/xm721dj4603%2F478_076_R_TC_46/787,2122,727,175/pct:40/0/default.jpg",,478,76 R,787,2122,727,175,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_103_R_TC_46/665,1615,212,105/pct:40/0/default.jpg",,186,103 R,665,1615,212,105,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_110_R_TC_46/1742,3565,1192,112/pct:40/0/default.jpg",,161,110 R,1742,3565,1192,112,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_060_R_TC_46/1227,3640,505,117/pct:40/0/default.jpg",,468,60 R,1227,3640,505,117,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_21_V_TC_46/1435,1692,3495,167/pct:40/0/default.jpg",,269,21 V,1435,1692,3495,167,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_218_R_TC_46/2145,1330,237,70/pct:40/0/default.jpg",,55,218 R,2145,1330,237,70,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_167_V_TC_46/1815,1277,407,105/pct:40/0/default.jpg",,319,167 V,1815,1277,407,105,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_135_V_TC_46/3500,3535,1487,145/pct:40/0/default.jpg",,131,135 V,3500,3535,1487,145,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_140_V_TC_46/4617,6950,810,117/pct:40/0/default.jpg",,52,140 V,4617,6950,810,117,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_49_R_TC_46/2787,1290,1712,162/pct:40/0/default.jpg",,17,49 R,2787,1290,1712,162,
"https://stacks.stanford.edu/image/iiif/kc116ss6676%2F442_045_TC_46/1495,3562,1212,210/pct:40/0/default.jpg",,442,45,1495,3562,1212,210,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_172_R_TC_46/2972,1012,430,125/pct:40/0/default.jpg",,52,172 R,2972,1012,430,125,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_90_V_TC_46/2190,6547,3047,270/pct:40/0/default.jpg",,373,90 V,2190,6547,3047,270,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_61_R_TC_46/322,3837,535,257/pct:40/0/default.jpg",,373,61 R,322,3837,535,257,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_117_R_TC_46/4105,2322,462,120/pct:40/0/default.jpg",,16II,117 R,4105,2322,462,120,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_131_V_TC_46/1470,3670,3517,185/pct:40/0/default.jpg",,269,131 V,1470,3670,3517,185,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_153_R_TC_46/2847,2385,332,122/pct:40/0/default.jpg",,468,153 R,2847,2385,332,122,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_14_V_TC_46/3577,5377,1497,167/pct:40/0/default.jpg",,252,14 V,3577,5377,1497,167,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_170_R_TC_46/3360,5287,742,132/pct:40/0/default.jpg",,31,170 R,3360,5287,742,132,
"https://stacks.stanford.edu/image/iiif/qv763hw0424%2F294_52_V_TC_46/5085,5942,512,205/pct:40/0/default.jpg",,294,52 V,5085,5942,512,205,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_082_R_TC_46/2772,2730,1460,125/pct:40/0/default.jpg",,52,82 R,2772,2730,1460,125,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_184_V_TC_46/1977,1717,215,105/pct:40/0/default.jpg",,485,184 V,1977,1717,215,105,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_149_V_TC_46/1122,2687,1280,170/pct:40/0/default.jpg",,50,149 V,1122,2687,1280,170,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_ii_R_TC_46/875,687,3360,265/pct:40/0/default.jpg",,295,ii R,875,687,3360,265,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_441_V_TC_46/3370,457,242,112/pct:40/0/default.jpg",,49,441 V,3370,457,242,112,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_165_R_TC_46/855,2497,3267,175/pct:40/0/default.jpg",,269,165 R,855,2497,3267,175,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_70_R_TC_46/2912,4930,457,125/pct:40/0/default.jpg",,27,70 R,2912,4930,457,125,
"https://stacks.stanford.edu/image/iiif/pm029jd8386%2F364_037_V_TC_46/1265,1875,1880,145/pct:40/0/default.jpg",,364,37 V,1265,1875,1880,145,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_115_R_TC_46/400,4880,630,170/pct:40/0/default.jpg",,292,115 R,400,4880,630,170,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_045_R_TC_46/1090,1440,520,95/pct:40/0/default.jpg",,75,45 R,1090,1440,520,95,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_154_V_TC_46/3392,4232,265,125/pct:40/0/default.jpg",,468,154 V,3392,4232,265,125,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_070_R_TC_46/2295,2800,180,80/pct:40/0/default.jpg",,55,70 R,2295,2800,180,80,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_181_R_TC_46/1882,4322,817,132/pct:40/0/default.jpg",,270,181 R,1882,4322,817,132,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_154_R_TC_46/1680,5330,1240,87/pct:40/0/default.jpg",,463,154 R,1680,5330,1240,87,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_260_R_TC_46/3252,6665,210,95/pct:40/0/default.jpg",,75,260 R,3252,6665,210,95,
"https://stacks.stanford.edu/image/iiif/vx143vh9242%2F017_57_V_TC_46/3647,992,1775,175/pct:40/0/default.jpg",,17,57 V,3647,992,1775,175,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_205_R_TC_46/962,942,505,137/pct:40/0/default.jpg",,316,205 R,962,942,505,137,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_173_V_TC_46/3300,522,262,125/pct:40/0/default.jpg",,321,173 V,3300,522,262,125,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_139_V_TC_46/4405,4677,935,162/pct:40/0/default.jpg",,11,139 V,4405,4677,935,162,
"https://stacks.stanford.edu/image/iiif/xn117yn5845%2F371_130_R_TC_46/265,4137,2532,127/pct:40/0/default.jpg",,371,130 R,265,4137,2532,127,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_117_V_TC_46/3842,1110,1535,107/pct:40/0/default.jpg",,52,117 V,3842,1110,1535,107,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_058_R_TC_46/232,3455,367,75/pct:40/0/default.jpg",,406,58 R,232,3455,367,75,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_323_R_TC_46/2495,4240,452,167/pct:40/0/default.jpg",,2III,323 R,2495,4240,452,167,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_41_V_TC_46/3477,1720,1647,167/pct:40/0/default.jpg",,131,41 V,3477,1720,1647,167,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_033_V_TC_46/3890,1457,737,155/pct:40/0/default.jpg",,400,33 V,3890,1457,737,155,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_029_R_TC_46/1435,3530,350,127/pct:40/0/default.jpg",,10,29 R,1435,3530,350,127,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_187_R_TC_46/1665,3485,422,110/pct:40/0/default.jpg",,10,187 R,1665,3485,422,110,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_097_R_TC_46/2950,1812,355,67/pct:40/0/default.jpg",,55,97 R,2950,1812,355,67,
"https://stacks.stanford.edu/image/iiif/my768zw4807%2F390_062_TC_46/2442,3125,1352,190/pct:40/0/default.jpg",,390,62,2442,3125,1352,190,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_133_R_TC_46/2400,4295,230,97/pct:40/0/default.jpg",,397,133 R,2400,4295,230,97,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_22_R_TC_46/480,2052,1560,170/pct:40/0/default.jpg",,131,22 R,480,2052,1560,170,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_012_V_TC_46/2152,5565,1005,130/pct:40/0/default.jpg",,92,12 V,2152,5565,1005,130,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_29_V_TC_46/4557,1202,495,147/pct:40/0/default.jpg",,58,29 V,4557,1202,495,147,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_089_R_TC_46/785,4195,440,90/pct:40/0/default.jpg",,321,89 R,785,4195,440,90,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_164_R_TC_46/3017,1717,502,87/pct:40/0/default.jpg",,327,164 R,3017,1717,502,87,
"https://stacks.stanford.edu/image/iiif/bq134cn1846%2F433_042_R_TC_46/4117,2737,1162,227/pct:40/0/default.jpg",,433,42 R,4117,2737,1162,227,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_188_V_TC_46/1367,1342,3415,185/pct:40/0/default.jpg",,269,188 V,1367,1342,3415,185,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_266_V_TC_46/2635,2237,177,70/pct:40/0/default.jpg",,55,266 V,2635,2237,177,70,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_133_V_TC_46/2592,4500,595,85/pct:40/0/default.jpg",,55,133 V,2592,4500,595,85,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_103_V_TC_46/1197,4057,460,95/pct:40/0/default.jpg",,321,103 V,1197,4057,460,95,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_137_V_TC_46/1470,5617,3445,177/pct:40/0/default.jpg",,269,137 V,1470,5617,3445,177,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_232_R_TC_46/1575,1255,250,100/pct:40/0/default.jpg",,75,232 R,1575,1255,250,100,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_069_R_TC_46/615,3697,470,102/pct:40/0/default.jpg",,339,69 R,615,3697,470,102,
"https://stacks.stanford.edu/image/iiif/pm669yz1553%2F178_340_TC_46/960,3542,2447,192/pct:40/0/default.jpg",,178,340,960,3542,2447,192,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_277_TC_46/1065,517,872,142/pct:40/0/default.jpg",,266,277,1065,517,872,142,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_57_V_TC_46/4165,6740,935,162/pct:40/0/default.jpg",,131,57 V,4165,6740,935,162,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_53_R_TC_46/535,1600,402,155/pct:40/0/default.jpg",,50,53 R,535,1600,402,155,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_65_V_TC_46/4212,6787,1960,177/pct:40/0/default.jpg",,94,65 V,4212,6787,1960,177,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_522_R_TC_46/1790,97,470,147/pct:40/0/default.jpg",,484,522 R,1790,97,470,147,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_74_TC_46/1785,1005,720,245/pct:40/0/default.jpg",,163,74,1785,1005,720,245,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_64_TC_46/1245,2290,3722,240/pct:40/0/default.jpg",,163,64,1245,2290,3722,240,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_074_V_TC_46/1495,4860,1695,202/pct:40/0/default.jpg",,313,74 V,1495,4860,1695,202,
"https://stacks.stanford.edu/image/iiif/kz798mq9330%2F439_012_R_TC_46/1682,3390,252,80/pct:40/0/default.jpg",,439,12 R,1682,3390,252,80,
"https://stacks.stanford.edu/image/iiif/kc116ss6676%2F442_137_TC_46/265,1880,1337,167/pct:40/0/default.jpg",,442,137,265,1880,1337,167,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_x_V_TC_46/4365,1127,517,95/pct:40/0/default.jpg",,22,x V,4365,1127,517,95,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_116_V_TC_46/982,4887,347,70/pct:40/0/default.jpg",,55,116 V,982,4887,347,70,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_052_R_TC_46/4755,512,987,110/pct:40/0/default.jpg",,16II,52 R,4755,512,987,110,
"https://stacks.stanford.edu/image/iiif/nh464gk4498%2F107_58_R_TC_46/315,1150,635,95/pct:40/0/default.jpg",,107,58 R,315,1150,635,95,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_058_V_TC_46/2105,1105,467,110/pct:40/0/default.jpg",,469,58 V,2105,1105,467,110,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_106_V_TC_46/987,2547,1172,137/pct:40/0/default.jpg",,480,106 V,987,2547,1172,137,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_142_R_TC_46/3425,5427,572,130/pct:40/0/default.jpg",,52,142 R,3425,5427,572,130,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_226_V_TC_46/2455,1872,1002,85/pct:40/0/default.jpg",,55,226 V,2455,1872,1002,85,
"https://stacks.stanford.edu/image/iiif/pj101rk1280%2F291_004_V_TC_46/2065,1172,3095,207/pct:40/0/default.jpg",,291,4 V,2065,1172,3095,207,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_046_R_TC_46/2412,3147,830,115/pct:40/0/default.jpg",,468,46 R,2412,3147,830,115,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_182_V_TC_46/2142,5010,1322,135/pct:40/0/default.jpg",,438,182 V,2142,5010,1322,135,
"https://stacks.stanford.edu/image/iiif/pj101rk1280%2F291_141_R_TC_46/2920,120,712,257/pct:40/0/default.jpg",,291,141 R,2920,120,712,257,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_52_V_TC_46/2650,2762,377,160/pct:40/0/default.jpg",,300,52 V,2650,2762,377,160,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_47_V_TC_46/2667,4352,307,110/pct:40/0/default.jpg",,27,47 V,2667,4352,307,110,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_130_V_TC_46/3787,3690,582,95/pct:40/0/default.jpg",,75,130 V,3787,3690,582,95,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_047_R_TC_46/1480,2712,1112,92/pct:40/0/default.jpg",,310,47 R,1480,2712,1112,92,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_10_R_TC_46/1215,5465,1320,222/pct:40/0/default.jpg",,373,10 R,1215,5465,1320,222,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_204_R_TC_46/1295,1137,665,112/pct:40/0/default.jpg",,10,204 R,1295,1137,665,112,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_060_R_TC_46/2172,4695,917,147/pct:40/0/default.jpg",,339,60 R,2172,4695,917,147,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_056_R_TC_46/1800,565,1030,102/pct:40/0/default.jpg",,505,56 R,1800,565,1030,102,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_044_R_TC_46/1220,4385,297,127/pct:40/0/default.jpg",,52,44 R,1220,4385,297,127,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_17_V_TC_46/3895,1365,1720,157/pct:40/0/default.jpg",,31,17 V,3895,1365,1720,157,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_217_R_TC_46/780,2502,437,90/pct:40/0/default.jpg",,327,217 R,780,2502,437,90,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_59_R_TC_46/432,6247,3345,170/pct:40/0/default.jpg",,83,59 R,432,6247,3345,170,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_147_R_TC_46/3852,1367,395,100/pct:40/0/default.jpg",,75,147 R,3852,1367,395,100,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_92_R_TC_46/2725,1712,1455,167/pct:40/0/default.jpg",,131,92 R,2725,1712,1455,167,
"https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_142_R_TC_46/2240,927,437,120/pct:40/0/default.jpg",,416,142 R,2240,927,437,120,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_54_V_TC_46/2387,6117,2527,162/pct:40/0/default.jpg",,269,54 V,2387,6117,2527,162,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_006_V_TC_46/3632,1947,1510,145/pct:40/0/default.jpg",,4,6 V,3632,1947,1510,145,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_28_V_TC_46/1347,1060,860,115/pct:40/0/default.jpg",,269,28 V,1347,1060,860,115,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_155_V_TC_46/5192,5172,475,105/pct:40/0/default.jpg",,31,155 V,5192,5172,475,105,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_151_V_TC_46/1717,2607,1465,122/pct:40/0/default.jpg",,52,151 V,1717,2607,1465,122,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_134_R_TC_46/1207,2925,1142,170/pct:40/0/default.jpg",,94,134 R,1207,2925,1142,170,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_009_V_TC_46/1197,6812,640,117/pct:40/0/default.jpg",,52,9 V,1197,6812,640,117,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_254_R_TC_46/3925,2990,717,115/pct:40/0/default.jpg",,16II,254 R,3925,2990,717,115,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_13_R_TC_46/617,4292,1667,147/pct:40/0/default.jpg",,58,13 R,617,4292,1667,147,
"https://stacks.stanford.edu/image/iiif/kh542wm7507%2F337_4_V_TC_46/3380,4905,900,82/pct:40/0/default.jpg",,337,4 V,3380,4905,900,82,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_119_R_TC_46/2955,1015,957,97/pct:40/0/default.jpg",,75,119 R,2955,1015,957,97,
"https://stacks.stanford.edu/image/iiif/sm247tk3982%2F028_58_V_TC_46/3097,4065,1802,165/pct:40/0/default.jpg",,28,58 V,3097,4065,1802,165,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_215_R_TC_46/987,1070,1212,105/pct:40/0/default.jpg",,16II,215 R,987,1070,1212,105,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_036_R_TC_46/1182,1130,1005,100/pct:40/0/default.jpg",,26,36 R,1182,1130,1005,100,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_239_V_TC_46/3842,5022,820,145/pct:40/0/default.jpg",,4,239 V,3842,5022,820,145,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xv_V_TC_46/922,805,517,110/pct:40/0/default.jpg",,22,xv V,922,805,517,110,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_064_R_TC_46/2797,1287,827,107/pct:40/0/default.jpg",,10,64 R,2797,1287,827,107,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_280_TC_46/3195,5477,1885,152/pct:40/0/default.jpg",,266,280,3195,5477,1885,152,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_157_V_TC_46/2837,3627,550,85/pct:40/0/default.jpg",,275,157 V,2837,3627,550,85,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_33_V_TC_46/3810,6202,1822,157/pct:40/0/default.jpg",,65,33 V,3810,6202,1822,157,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_119_R_TC_46/1017,157,897,197/pct:40/0/default.jpg",,470,119 R,1017,157,897,197,
"https://stacks.stanford.edu/image/iiif/zh479gp8621%2F316_85_V_TC_46/4330,2845,817,157/pct:40/0/default.jpg",,316,85 V,4330,2845,817,157,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_409_TC_46/790,882,1220,125/pct:40/0/default.jpg",,265,409,790,882,1220,125,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_025_R_TC_46/2650,5747,915,137/pct:40/0/default.jpg",,92,25 R,2650,5747,915,137,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_151_R_TC_46/3177,5945,557,147/pct:40/0/default.jpg",,400,151 R,3177,5945,557,147,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_34_V_TC_46/4095,3947,1037,150/pct:40/0/default.jpg",,50,34 V,4095,3947,1037,150,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_249_R_TC_46/1732,825,197,70/pct:40/0/default.jpg",,55,249 R,1732,825,197,70,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_66_R_TC_46/417,4102,1055,262/pct:40/0/default.jpg",,373,66 R,417,4102,1055,262,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_100_R_TC_46/817,2420,710,110/pct:40/0/default.jpg",,10,100 R,817,2420,710,110,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_96_R_TC_46/1970,4197,705,100/pct:40/0/default.jpg",,267,96 R,1970,4197,705,100,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_276_R_TC_46/3655,6775,342,85/pct:40/0/default.jpg",,75,276 R,3655,6775,342,85,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_30_R_TC_46/892,975,3450,212/pct:40/0/default.jpg",,269,30 R,892,975,3450,212,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_60_V_TC_46/1282,912,3395,177/pct:40/0/default.jpg",,269,60 V,1282,912,3395,177,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_057_R_TC_46/240,4185,660,97/pct:40/0/default.jpg",,406,57 R,240,4185,660,97,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_118_R_TC_46/1230,1572,1160,127/pct:40/0/default.jpg",,204,118 R,1230,1572,1160,127,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_97_TC_46/3475,2840,967,232/pct:40/0/default.jpg",,163,97,3475,2840,967,232,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_323_R_TC_46/495,4605,1390,105/pct:40/0/default.jpg",,10,323 R,495,4605,1390,105,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_166_V_TC_46/3785,3600,1835,122/pct:40/0/default.jpg",,52,166 V,3785,3600,1835,122,
"https://stacks.stanford.edu/image/iiif/cg742qv0435%2F328_027_TC_46/2657,6630,740,202/pct:40/0/default.jpg",,328,27,2657,6630,740,202,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_152_R_TC_46/4020,1122,432,120/pct:40/0/default.jpg",,52,152 R,4020,1122,432,120,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_227_V_TC_46/1545,4367,387,77/pct:40/0/default.jpg",,55,227 V,1545,4367,387,77,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_151_V_TC_46/4250,3460,717,152/pct:40/0/default.jpg",,50,151 V,4250,3460,717,152,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_014_V_TC_46/3627,4255,1012,132/pct:40/0/default.jpg",,52,14 V,3627,4255,1012,132,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_088_R_TC_46/212,2282,2495,137/pct:40/0/default.jpg",,231,88 R,212,2282,2495,137,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_032_V_TC_46/1907,3532,617,105/pct:40/0/default.jpg",,468,32 V,1907,3532,617,105,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xix_V_TC_46/2612,5415,262,95/pct:40/0/default.jpg",,22,xix V,2612,5415,262,95,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_051_V_TC_46/2515,4197,822,132/pct:40/0/default.jpg",,92,51 V,2515,4197,822,132,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_ii_V_TC_46/2765,5032,615,95/pct:40/0/default.jpg",,22,ii V,2765,5032,615,95,
"https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_24_V_TC_46/3757,7910,1207,190/pct:40/0/default.jpg",,229,24 V,3757,7910,1207,190,
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_020_R_TC_46/2540,5547,697,172/pct:40/0/default.jpg",,135,20 R,2540,5547,697,172,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_15_R_TC_46/1365,5292,347,142/pct:40/0/default.jpg",,58,15 R,1365,5292,347,142,
