URL,Letter,"primary 
color","secondary 
colors",is Error,Error Description,ms_no,page,rv,x,y,w,h,,,,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_53_R_TC_46/28,1283,343,438/pct:40/0/default.jpg",V,red,,T,,131,53,R,28,1283,343,438,,,,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_53_R_TC_46/2055,1380,403,693/pct:40/0/default.jpg",H,red,,,,131,53,R,2055,1380,403,693,,,,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_53_R_TC_46/2143,4775,460,478/pct:40/0/default.jpg",C,green,,,,131,53,R,2143,4775,460,478,,,,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_79_V_TC_46/1268,3833,293,355/pct:40/0/default.jpg",A,green,,,,131,79,V,1268,3833,293,355,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_13_V_TC_46/735,2545,348,248/pct:40/0/default.jpg",S,red,blue,,,136,13,V,735,2545,348,248,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_15_R_TC_46/153,3920,255,683/pct:40/0/default.jpg",Q,blue,red,,,136,15,R,153,3920,255,683,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_16_R_TC_46/1548,3845,128,118/pct:40/0/default.jpg",,,,T,,136,16,R,1548,3845,128,118,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_17_V_TC_46/633,868,363,303/pct:40/0/default.jpg",D,red,blue,,,136,17,V,633,868,363,303,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_18_R_TC_46/1428,533,315,510/pct:40/0/default.jpg",P,blue,red,,,136,18,R,1428,533,315,510,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_18_V_TC_46/2018,1033,298,228/pct:40/0/default.jpg",D,red,blue,,,136,18,V,2018,1033,298,228,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_19_V_TC_46/2038,2018,315,618/pct:40/0/default.jpg",P,blue,red,,,136,19,V,2038,2018,315,618,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_1_V_TC_46/728,2818,285,553/pct:40/0/default.jpg",P,blue,red,,,136,1_V,V,728,2818,285,553,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_33_R_TC_46/1513,3993,275,213/pct:40/0/default.jpg",D,blue,red,,,136,33,R,1513,3993,275,213,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_33_V_TC_46/2053,3958,325,398/pct:40/0/default.jpg",C,red,blue,,,136,33,V,2053,3958,325,398,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_35_V_TC_46/678,3463,195,150/pct:40/0/default.jpg",C,blue,red,,,136,35,V,678,3463,195,150,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_36_R_TC_46/1553,743,145,135/pct:40/0/default.jpg",T,red,blue,,,136,36,R,1553,743,145,135,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_38_V_TC_46/803,4323,223,143/pct:40/0/default.jpg",D,blue,red,,,136,38,V,803,4323,223,143,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_4_V_TC_46/2113,2520,270,210/pct:40/0/default.jpg",D,red,blue,,,136,4_V,V,2113,2520,270,210,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_51_R_TC_46/1425,3428,153,150/pct:40/0/default.jpg",U,blue,red,,,136,51,R,1425,3428,153,150,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_51_R_TC_46/1388,1070,135,105/pct:40/0/default.jpg",,,,T,,136,51,R,1388,1070,135,105,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_51_V_TC_46/2038,3018,240,205/pct:40/0/default.jpg",,,,T,,136,51,V,2038,3018,240,205,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_52_V_TC_46/778,4278,200,148/pct:40/0/default.jpg",D,blue,red,,,136,52,V,778,4278,200,148,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_58_R_TC_46/163,4210,188,208/pct:40/0/default.jpg",D,blue,red,,,136,58,R,163,4210,188,208,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_58_V_TC_46/703,3698,245,465/pct:40/0/default.jpg",P,red,blue,,,136,58,V,703,3698,245,465,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_5_R_TC_46/150,2163,183,145/pct:40/0/default.jpg",D,blue,red,,,136,5_R,R,150,2163,183,145,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_61_R_TC_46/163,3313,168,195/pct:40/0/default.jpg",D,blue,red,,,136,61,R,163,3313,168,195,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_63_V_TC_46/2065,1013,178,143/pct:40/0/default.jpg",S,red,blue,,,136,63,V,2065,1013,178,143,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_64_R_TC_46/1510,853,203,290/pct:40/0/default.jpg",S,blue,red,,,136,64,R,1510,853,203,290,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_65_R_TC_46/193,2328,190,403/pct:40/0/default.jpg",S,blue,red,,,136,65,R,193,2328,190,403,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_65_V_TC_46/790,1165,130,138/pct:40/0/default.jpg",S,red,blue,,,136,65,V,790,1165,130,138,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_65_V_TC_46/2135,3773,200,318/pct:40/0/default.jpg",S,blue,red,,,136,65,V,2135,3773,200,318,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_66_R_TC_46/1490,4223,153,148/pct:40/0/default.jpg",P,red,blue,,,136,66,R,1490,4223,153,148,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_6_V_TC_46/2040,2650,345,310/pct:40/0/default.jpg",D,blue,red,,,136,6_V,V,2040,2650,345,310,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_85_V_TC_46/2070,1870,188,240/pct:40/0/default.jpg",E,red,blue,T,,136,85,V,2070,1870,188,240,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_87_R_TC_46/1470,2195,240,510/pct:40/0/default.jpg",P,blue,red,,,136,87,R,1470,2195,240,510,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_89_V_TC_46/848,4453,140,125/pct:40/0/default.jpg",S,blue,red,,,136,89,V,848,4453,140,125,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_8_R_TC_46/1335,3210,360,213/pct:40/0/default.jpg",D,red,blue,T,,136,8_R,R,1335,3210,360,213,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_8_V_TC_46/2168,2560,183,153/pct:40/0/default.jpg",E,blue,red,,,136,8_V,V,2168,2560,183,153,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_90_R_TC_46/185,2700,138,128/pct:40/0/default.jpg",C,red,blue,,,136,90,R,185,2700,138,128,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_93_R_TC_46/1565,878,125,140/pct:40/0/default.jpg",S,red,blue,,,136,93,R,1565,878,125,140,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_94_R_TC_46/245,4138,140,145/pct:40/0/default.jpg",S,red,blue,,,136,94,R,245,4138,140,145,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_96_R_TC_46/1393,1158,210,273/pct:40/0/default.jpg",P,red,blue,T,,136,96,R,1393,1158,210,273,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_96_R_TC_46/1488,2780,158,288/pct:40/0/default.jpg",S,blue,red,,,136,96,R,1488,2780,158,288,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_97_V_TC_46/2073,1815,220,388/pct:40/0/default.jpg",P,blue,red,,,136,97,V,2073,1815,220,388,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_98_R_TC_46/98,1778,125,145/pct:40/0/default.jpg",,,,T,,136,98,R,98,1778,125,145,,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_98_R_TC_46/98,1913,148,543/pct:40/0/default.jpg",I,red,blue,T,,136,98,R,98,1913,148,543,,,,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_094_R_TC_46/58,2985,433,398/pct:40/0/default.jpg",D,green,,,,140,94,R,58,2985,433,398,,,,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_108_V_TC_46/575,4020,300,338/pct:40/0/default.jpg",,,,T,,140,108,V,575,4020,300,338,,,,
"https://stacks.stanford.edu/image/iiif/ks656dq8163%2F140_108_V_TC_46/675,3548,598,505/pct:40/0/default.jpg",D,green,,,,140,108,V,675,3548,598,505,,,,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_145_TC_46/3708,5463,345,450/pct:40/0/default.jpg",,,,T,,146,145,,3708,5463,345,450,,,,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_109_V_TC_46/770,355,565,518/pct:40/0/default.jpg",D,green,red, green, blue,T,,161,109,V,770,355,565,518,,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_32_R_TC_46/185,2068,270,318/pct:40/0/default.jpg",A,blue,,,,161,32,R,185,2068,270,318,,,,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_59_R_TC_46/180,2708,303,313/pct:40/0/default.jpg",R,blue,,,,161,59,R,180,2708,303,313,,,,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_64_V_TC_46/890,3308,323,583/pct:40/0/default.jpg",,,,T,,161,64,V,890,3308,323,583,,,,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_74_V_TC_46/983,4550,235,293/pct:40/0/default.jpg",S,blue,,,,161,74,V,983,4550,235,293,,,,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_93_V_TC_46/2368,1278,790,613/pct:40/0/default.jpg",Q,blue,red, green,,,161,93,V,2368,1278,790,613,,,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_125_TC_46/553,2778,400,315/pct:40/0/default.jpg",,,,T,,162,125,,553,2778,400,315,,,,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_194_TC_46/870,4113,290,395/pct:40/0/default.jpg",,,,T,,162,194,,870,4113,290,395,,,,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_391_TC_46/185,3480,443,433/pct:40/0/default.jpg",C,green,,,,162,391,,185,3480,443,433,,,,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_432_TC_46/843,240,525,455/pct:40/0/default.jpg",M,red,,,,162,432,,843,240,525,455,,,,
"https://stacks.stanford.edu/image/iiif/ft757ht3699%2F162_490_TC_46/803,363,443,478/pct:40/0/default.jpg",D,green,,,,162,490,,803,363,443,478,,,,
"https://stacks.stanford.edu/image/iiif/fz541vq7367%2F164_48_V_TC_46/300,4523,228,285/pct:40/0/default.jpg",C,red,,,,164,48,V,300,4523,228,285,,,,
"https://stacks.stanford.edu/image/iiif/fz541vq7367%2F164_49_V_TC_46/318,4363,273,295/pct:40/0/default.jpg",C,red,,,,164,49,V,318,4363,273,295,,,,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_135_V_TC_46/743,1593,300,258/pct:40/0/default.jpg",T,green,red,,,186,135,V,743,1593,300,258,,,,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_157_V_TC_46/843,3668,255,433/pct:40/0/default.jpg",U,green,red,,,186,157,V,843,3668,255,433,,,,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_161_V_TC_46/765,2623,303,1235/pct:40/0/default.jpg",P,red,green,,,186,161,V,765,2623,303,1235,,,,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_172_V_TC_46/738,1363,300,538/pct:40/0/default.jpg",L,red,green,,,186,172,V,738,1363,300,538,,,,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_046_R_TC_46/320,4183,148,155/pct:40/0/default.jpg",S,blue,,,,187,46,R,320,4183,148,155,,,,
"https://stacks.stanford.edu/image/iiif/yk433sj8017%2F196_005_TC_46/123,4453,310,310/pct:40/0/default.jpg",O,blue,,,,196,5,,123,4453,310,310,,,,
"https://stacks.stanford.edu/image/iiif/yk433sj8017%2F196_008_TC_46/885,3208,313,280/pct:40/0/default.jpg",O, blue,,,,196,8,,885,3208,313,280,,,,
"https://stacks.stanford.edu/image/iiif/yk433sj8017%2F196_019_TC_46/118,3003,315,315/pct:40/0/default.jpg",O,blue,,,,196,19,,118,3003,315,315,,,,
"https://stacks.stanford.edu/image/iiif/yk433sj8017%2F196_088_TC_46/788,1423,300,298/pct:40/0/default.jpg",O,blue,,,,196,88,,788,1423,300,298,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_105_TC_46/2268,1215,895,1603/pct:40/0/default.jpg",H,red,blue,,,200,105,,2268,1215,895,1603,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_109_TC_46/255,1248,795,1558/pct:40/0/default.jpg",S,red, blue,,,200,109,,255,1248,795,1558,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_110_TC_46/3450,3738,813,1380/pct:40/0/default.jpg",S,red,blue,,,200,110,,3450,3738,813,1380,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_113_TC_46/178,3980,883,1613/pct:40/0/default.jpg",S,blue,red,,,200,113,,178,3980,883,1613,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_119_TC_46/273,1018,873,840/pct:40/0/default.jpg",O,red,blue,,,200,119,,273,1018,873,840,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_134_TC_46/1143,4355,785,908/pct:40/0/default.jpg",C,red,blue,,,200,134,,1143,4355,785,908,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_141_TC_46/4335,6560,420,350/pct:40/0/default.jpg",,,,T,,200,141,,4335,6560,420,350,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_168_TC_46/3648,4953,300,300/pct:40/0/default.jpg",C,red,blue,,,200,168,,3648,4953,300,300,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_172_TC_46/4365,4955,528,313/pct:40/0/default.jpg",X,red,,,,200,172,,4365,4955,528,313,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_179_TC_46/2363,1950,983,1558/pct:40/0/default.jpg",H,blue,red,,,200,179,,2363,1950,983,1558,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_190_TC_46/3068,835,1345,2248/pct:40/0/default.jpg",F,red,blue,,,200,190,,3068,835,1345,2248,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_21_TC_46/295,1650,700,845/pct:40/0/default.jpg",S,red, blue,,,200,21,,295,1650,700,845,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_29_TC_46/15,2638,785,1253/pct:40/0/default.jpg",D,green,red,,,200,29,,15,2638,785,1253,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_29_TC_46/315,6088,348,535/pct:40/0/default.jpg",,,,T,,200,29,,315,6088,348,535,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_53_TC_46/2378,5135,1300,1000/pct:40/0/default.jpg",U,red,blue,,,200,53,,2378,5135,1300,1000,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_6_TC_46/1118,5470,848,993/pct:40/0/default.jpg",M,blue,red,,,200,6_T,,1118,5470,848,993,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_6_TC_46/1143,2078,620,1023/pct:40/0/default.jpg",S,red,blue,,,200,6_T,,1143,2078,620,1023,,,,
"https://stacks.stanford.edu/image/iiif/bg021sq9590%2F200_99_TC_46/268,3928,1038,933/pct:40/0/default.jpg",N,red,blue,,,200,99,,268,3928,1038,933,,,,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_015_V_TC_46/3313,1533,483,408/pct:40/0/default.jpg",D,red,green,,,212,15,V,3313,1533,483,408,,,,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_041_R_TC_46/155,3893,533,498/pct:40/0/default.jpg",D,red,green,,,212,41,R,155,3893,533,498,,,,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_042_V_TC_46/890,453,733,1120/pct:40/0/default.jpg",P,blue,red,,,212,42,V,890,453,733,1120,,,,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_086_R_TC_46/188,468,520,635/pct:40/0/default.jpg",E,red,green,,,212,86,R,188,468,520,635,,,,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_120_V_TC_46/675,1223,608,733/pct:40/0/default.jpg",D,red,green,,,212,120,V,675,1223,608,733,,,,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_014_V_TC_46/1553,3835,520,1068/pct:40/0/default.jpg",H,red,blue,,,222,14,V,1553,3835,520,1068,,,,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_023_R_TC_46/618,4758,523,963/pct:40/0/default.jpg",H,red,blue,,,222,23,R,618,4758,523,963,,,,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_025_V_TC_46/1528,753,505,628/pct:40/0/default.jpg",H,red,,,,222,25,V,1528,753,505,628,,,,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_028_V_TC_46/1513,5308,568,1048/pct:40/0/default.jpg",D,blue,red,,,222,28,V,1513,5308,568,1048,,,,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_029_V_TC_46/1503,2043,555,1085/pct:40/0/default.jpg",H,blue,red,,,222,29,V,1503,2043,555,1085,,,,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_032_R_TC_46/720,1578,450,413/pct:40/0/default.jpg",D,red,blue,,,222,32,R,720,1578,450,413,,,,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_034_V_TC_46/1483,4963,590,895/pct:40/0/default.jpg",H,blue,red,,,222,34,V,1483,4963,590,895,,,,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_SPN_TC_46/270,1760,443,340/pct:40/0/default.jpg",,,,T,,228,SPN,,270,1760,443,340,,,,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_83_V_TC_46/3495,3923,883,3470/pct:40/0/default.jpg",I,red,blue,,,262,83,V,3495,3923,883,3470,,,,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_12_V_TC_46/2705,2695,275,153/pct:40/0/default.jpg",Q,red,,,,263,12,V,2705,2695,275,153,,,,
"https://stacks.stanford.edu/image/iiif/mk506vd5013%2F263_42_V_TC_46/1953,2568,395,515/pct:40/0/default.jpg",L,red,blue,,,263,42,V,1953,2568,395,515,,,,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_096_TC_46/843,2515,95,318/pct:40/0/default.jpg",I,blue,,T,,265,96,,843,2515,95,318,,,,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_387_TC_46/173,3660,388,613/pct:40/0/default.jpg",N,red,,,,265,387,,173,3660,388,613,,,,
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_482_TC_46/605,4220,435,653/pct:40/0/default.jpg",N,red,black,,,265,482,,605,4220,435,653,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_140_TC_46/558,5170,918,978/pct:40/0/default.jpg",R,red,blue,,,266,140,,558,5170,918,978,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_149_TC_46/2540,2375,403,548/pct:40/0/default.jpg",S,red,blue,,,266,149,,2540,2375,403,548,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_150_TC_46/515,5488,743,1255/pct:40/0/default.jpg",R,blue,red,,,266,150,,515,5488,743,1255,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_232_TC_46/1028,2818,310,533/pct:40/0/default.jpg",S,red,blue,,,266,232,,1028,2818,310,533,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_258_TC_46/970,3060,545,498/pct:40/0/default.jpg",U,red,blue,,,266,258,,970,3060,545,498,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_324_TC_46/600,3803,843,690/pct:40/0/default.jpg",R,red,blue,,,266,324,,600,3803,843,690,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_325_TC_46/2310,1233,655,1253/pct:40/0/default.jpg",H,blue,red,,,266,325,,2310,1233,655,1253,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_50_TC_46/3018,5260,688,880/pct:40/0/default.jpg",R,red,blue,,,266,50,,3018,5260,688,880,,,,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_6_TC_46/2873,5820,600,875/pct:40/0/default.jpg",M,blue,red,,,266,6_T,,2873,5820,600,875,,,,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_38_V_TC_46/905,1738,263,298/pct:40/0/default.jpg",E,blue,,,,267,38,V,905,1738,263,298,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_010_V_TC_46/768,1388,568,835/pct:40/0/default.jpg",D,blue,green,,"abbreviation of ""Deus""",270,10,V,768,1388,568,835,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_013_V_TC_46/843,4395,503,563/pct:40/0/default.jpg",D,blue,red,,"abbreviation of ""Deus""",270,13,V,843,4395,503,563,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_015_R_TC_46/103,760,420,495/pct:40/0/default.jpg",D,blue,green,,"abbreviation of ""Deus""",270,15,R,103,760,420,495,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_028_V_TC_46/733,2360,468,468/pct:40/0/default.jpg",C,blue,,,,270,28,V,733,2360,468,468,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_047_R_TC_46/80,3713,435,468/pct:40/0/default.jpg",D,green,red,,"abbreviation od ""Deus""",270,47,R,80,3713,435,468,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_048_V_TC_46/753,568,693,1130/pct:40/0/default.jpg",P,green,red,,,270,48,V,753,568,693,1130,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_064_R_TC_46/30,1843,468,495/pct:40/0/default.jpg",O,green,,,,270,64,R,30,1843,468,495,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_078_V_TC_46/815,2920,588,608/pct:40/0/default.jpg",D,purple,green,T,"abbreviation of ""Deus""",270,78,V,815,2920,588,608,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_078_V_TC_46/855,2363,238,250/pct:40/0/default.jpg",,,,T,,270,78,V,855,2363,238,250,,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_081_R_TC_46/68,1103,558,855/pct:40/0/default.jpg",D,blue,green, red,,"abbreviation of ""Deus""",270,81,R,68,1103,558,855,,,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_118_R_TC_46/73,523,615,1228/pct:40/0/default.jpg",P,blue,,,,270,118,R,73,523,615,1228,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_026_V_TC_46/3315,3665,305,980/pct:40/0/default.jpg",D,blue,red,,,271,26,V,3315,3665,305,980,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_045_V_TC_46/1653,4053,373,1155/pct:40/0/default.jpg",D,red,blue,,,271,45,V,1653,4053,373,1155,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_049_V_TC_46/3293,2280,210,253/pct:40/0/default.jpg",C,red,blue,,,271,49,V,3293,2280,210,253,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_075_R_TC_46/828,1240,495,2178/pct:40/0/default.jpg",C,blue,red,,,271,75,R,828,1240,495,2178,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_077_R_TC_46/2368,3695,393,988/pct:40/0/default.jpg",,,,T,,271,77,R,2368,3695,393,988,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_099_R_TC_46/828,3613,390,1895/pct:40/0/default.jpg",P,blue,red,,,271,99,R,828,3613,390,1895,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_099_R_TC_46/2275,3098,265,2515/pct:40/0/default.jpg",P,blue,red,,,271,99,R,2275,3098,265,2515,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_103_R_TC_46/2305,3455,218,585/pct:40/0/default.jpg",C,blue,red,,,271,103,R,2305,3455,218,585,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_103_R_TC_46/3880,4918,238,280/pct:40/0/default.jpg",S,blue,,,,271,103,R,3880,4918,238,280,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_111_R_TC_46/820,4280,220,880/pct:40/0/default.jpg",H,red,blue,,,271,111,R,820,4280,220,880,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_125_R_TC_46/730,4380,288,1218/pct:40/0/default.jpg",C,blue,red,,,271,125,R,730,4380,288,1218,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_161_R_TC_46/2285,4225,270,1238/pct:40/0/default.jpg",P,blue,red,,,271,161,R,2285,4225,270,1238,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_224_V_TC_46/3350,3413,238,1065/pct:40/0/default.jpg",S,red,blue,,,271,224,V,3350,3413,238,1065,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_235_R_TC_46/843,1898,250,2070/pct:40/0/default.jpg",S,red,blue,,,271,235,R,843,1898,250,2070,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_264_V_TC_46/3408,3025,210,1223/pct:40/0/default.jpg",Q,red,blue,,,271,264,V,3408,3025,210,1223,,,,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_285_V_TC_46/3403,3270,603,2790/pct:40/0/default.jpg",Q,blue,red,,,271,285,V,3403,3270,603,2790,,,,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_108_R_TC_46/1720,4055,305,265/pct:40/0/default.jpg",S,blue,,,,273,108,R,1720,4055,305,265,,,,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_132_R_TC_46/163,4408,265,315/pct:40/0/default.jpg",A,red,,,,273,132,R,163,4408,265,315,,,,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_204_R_TC_46/725,1933,353,410/pct:40/0/default.jpg",S,red,brown,,,273,204,R,725,1933,353,410,,,,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_221_V_TC_46/1250,3518,388,373/pct:40/0/default.jpg",O,red,brown,,,273,221,V,1250,3518,388,373,,,,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_226_R_TC_46/868,2905,458,373/pct:40/0/default.jpg",E,red,brown,,,273,226,R,868,2905,458,373,,,,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_228_R_TC_46/420,3375,825,1683/pct:40/0/default.jpg",A,red,brown,,,273,228,R,420,3375,825,1683,,,,
